country,level,city,speedKMH,length,turnType,globalid,type,uuid,endNode,speed,blockingAlertUuid,roadType,delay,street,objectid,pubMillis
EZ,2,Brno,19,684,NONE,{DA6C2256-60D0-9294-340D-D2E89A7BF3DF},NONE,1284292510,JugoslÃ¡vskÃ¡,5,,2,78,Merhautova,1847221,2023/11/30 16:25:32.391+00
EZ,4,Brno,5,1769,NONE,{79FE9D96-4AA3-6DA2-FF40-96518F7A799B},SMALL,1284277252,,1,,2,1148,VÃ­deÅˆskÃ¡,1847222,2023/11/30 16:25:23.341+00
EZ,2,Brno,16,582,NONE,{E7555CB8-C451-72BC-840B-34FBE67925CA},NONE,1284232400,,4,,2,81,Sokolova,1847223,2023/11/30 16:25:21.042+00
EZ,3,JiÅ™Ã­kovice,32,1657,NONE,{49780593-186A-DB23-E5D3-195C10EB6615},NONE,1284377876,JiÅ™Ã­kovice,9,,3,135,D1,1847224,2023/11/30 16:25:34.098+00
EZ,4,OÅ™echov,4,159,NONE,{50606599-5856-6D65-030D-4D35A0807736},NONE,1284378662,TikovickÃ¡,1,,7,116,KomenskÃ©ho,1847225,2023/11/30 16:25:29.310+00
EZ,4,Brno,2,79,NONE,{72A94C26-F840-D74A-BB01-F8AE1B0EEDC3},NONE,1284583226,,1,,1,111,RybÃ¡Å™skÃ¡,1847226,2023/11/30 16:26:33.553+00
EZ,4,Brno,8,282,NONE,{AE78318A-EA10-74D1-EAE9-FB5FBA7C05E7},NONE,1284436124,Brno,2,,4,106,Â» Praha / Svitavy,1847227,2023/11/30 16:25:55.457+00
EZ,2,Brno,5,176,NONE,{65104CD7-3812-1377-7B9D-284AA6B86242},NONE,1284457028,Nezamyslova,1,,1,73,Å kroupova,1847228,2023/11/30 16:25:52.933+00
EZ,2,Brno,21,706,NONE,{D120B2F7-9298-25B9-AC53-CD0C658F550E},NONE,1284277262,,6,,2,61,Merhautova,1847229,2023/11/30 16:25:23.381+00
EZ,2,Brno,16,552,NONE,{626B4653-ED6B-7A32-4874-6708A3A8A8A8},NONE,1285186464,SlovinskÃ¡,4,,2,64,DobrovskÃ©ho,1847230,2023/11/30 16:29:17.086+00
EZ,4,Brno,11,397,NONE,{3442929A-2637-6129-1094-7401259B3A35},NONE,1285195296,BystrckÃ¡,3,,7,108,KnÃ­niÄ�skÃ¡,1847231,2023/11/30 16:29:18.089+00
EZ,3,Brno,9,314,NONE,{5BBBAFFB-1D33-D663-D4AB-D18AF3BFD2EC},NONE,1285335814,,3,,6,96,Karlova,1847232,2023/11/30 16:29:30.970+00
EZ,3,Brno,15,622,NONE,{D5FF8CA8-7D91-C2E6-F261-FC085E8F87D0},NONE,1285324642,Brno,4,,4,107,Exit 194 A Wien (A) / Znojmo,1847233,2023/11/30 16:29:21.958+00
EZ,4,Brno,3,169,NONE,{DA72CE99-DDAA-8AB7-6A84-58BAB65BCA70},NONE,1285348786,PalackÃ©ho tÅ™Ã­da,1,,1,161,MetodÄ›jova,1847234,2023/11/30 16:29:31.433+00
EZ,4,Brno,5,308,NONE,{02C88230-88B0-1B22-AC76-463DC3C576BD},NONE,1285283578,Nad kaÅ¡nou,1,,1,195,nÃ¡mÄ›stÃ­ 28. dubna,1847235,2023/11/30 16:29:38.574+00
EZ,3,Brno,12,454,NONE,{9277F04D-01B1-AA49-336C-D70A6AA0923A},NONE,1285242424,Å ilingrovo nÃ¡mÄ›stÃ­,3,,2,101,Husova,1847236,2023/11/30 16:29:22.646+00
EZ,4,Brno,6,188,NONE,{43B9E0DC-8DB2-0827-8668-E8295DC5AE9A},NONE,1285261318,Cimburkova,2,,1,98,,1847237,2023/11/30 16:29:21.725+00
EZ,3,Brno,17,1960,NONE,{1D7EF2B6-6FE3-7BD2-992F-6F2EF3C452A8},NONE,1285198468,JugoslÃ¡vskÃ¡,5,,2,238,Merhautova,1847238,2023/11/30 16:29:19.015+00
EZ,3,ModÅ™ice,21,988,NONE,{B7D31CA4-C46D-B0FF-33A4-336A7ED88D66},NONE,1283373340,ModÅ™ice,6,,3,130,D2,1847239,2023/11/30 16:21:39.895+00
EZ,4,Brno,5,166,NONE,{2ECFABC6-A966-79CB-7A7A-66584C041779},NONE,1285309716,StrÅ¾,1,,1,103,HornÃ­,1847240,2023/11/30 16:29:20.961+00
EZ,4,ModÅ™ice,4,195,NONE,{D47E5316-B0EE-68B8-AB71-CF59204DA6C3},NONE,1285356804,ModÅ™ice,1,,4,140,,1847241,2023/11/30 16:29:36.690+00
EZ,2,Brno,18,863,NONE,{1AEFDA7B-C528-E213-FAEA-96C245E87BFA},NONE,1286251066,,5,,2,71,PalackÃ©ho tÅ™Ã­da,1847242,2023/11/30 16:33:19.874+00
EZ,4,Brno,2,172,NONE,{C878B385-9362-1E19-F31E-83768628FEE5},NONE,1286223252,BiskupskÃ¡,1,,1,221,DominikÃ¡nskÃ¡,1847243,2023/11/30 16:33:18.283+00
EZ,2,Brno,23,886,NONE,{B3F3B9FF-898F-80D3-8FD5-24436B495E4C},NONE,1286331622,,6,,2,60,Husova,1847244,2023/11/30 16:33:28.943+00
EZ,3,Brno,8,325,NONE,{D6BDE699-CDD8-CDAF-E46E-84189E4482EF},NONE,1286367778,VranovskÃ¡,2,,2,101,JugoslÃ¡vskÃ¡,1847245,2023/11/30 16:33:40.382+00
EZ,2,Brno,24,2342,NONE,{E16033E7-A552-CBBC-A49E-5767EE52D1A2},NONE,1286373730,Milady HorÃ¡kovÃ©,7,,2,139,Merhautova,1847246,2023/11/30 16:33:40.201+00
EZ,3,Brno,9,316,NONE,{88A15845-3D5A-0A16-96AC-68B87153950C},NONE,1286298688,Brno,2,,4,101,Â» Praha / Svitavy,1847247,2023/11/30 16:33:23.639+00
EZ,4,Brno,10,381,NONE,{62901D8F-3CDC-1F14-BB2B-B8B2D7826A08},NONE,1286403154,Å½abovÅ™eskÃ¡,3,,6,112,Bauerova,1847248,2023/11/30 16:34:01.070+00
EZ,4,Brno,7,328,NONE,{C5EA0C3E-2F32-77CF-2845-71646CD184CC},NONE,1286411848,SokolnickÃ¡,2,,2,151,RÅ¯Å¾ovÃ¡,1847249,2023/11/30 16:33:51.895+00
EZ,2,Brno,24,943,NONE,{6CD933B8-D65C-1BE5-62E3-58A04DC0A44E},NONE,1286300226,,7,,2,71,VÃ­deÅˆskÃ¡,1847250,2023/11/30 16:33:42.050+00
EZ,2,Brno,13,456,NONE,{2B55A3E3-D229-697A-A2EA-75C3FF2557E2},NONE,1286306802,Hradiska,4,,1,117,MlÃ½nskÃ© nÃ¡bÅ™eÅ¾Ã­,1847251,2023/11/30 16:33:29.179+00
EZ,4,Brno,7,282,NONE,{E92C6BFD-2199-0D7F-458D-DEA0087F7B27},NONE,1286243154,,2,,2,118,UhelnÃ¡,1847252,2023/11/30 16:33:24.596+00
EZ,1,Omice,34,1746,NONE,{2D7732A7-81D5-BC36-C4CC-DFB1D4BF0C24},NONE,1286395644,TetÄ�ice,10,,2,80,3945,1847253,2023/11/30 16:33:43.353+00
EZ,2,Brno,12,691,NONE,{326CBB46-F738-6DF5-0CAE-F395940EBFAD},NONE,1286456672,,3,,2,88,BratislavskÃ¡,1847254,2023/11/30 16:33:56.049+00
EZ,3,Brno,8,362,NONE,{EE0D3793-DDAF-9108-9F02-2B713173DC4D},NONE,1287248916,,2,,2,85,Dornych,1847255,2023/11/30 16:37:19.686+00
EZ,4,Brno,3,179,NONE,{829C6A68-5BCA-3D64-83F5-5E5DD5662888},NONE,1286276654,Â» Bohunice,1,,4,180,Â» Bohunice / H. HerÅ¡pice,1847256,2023/11/30 16:33:17.895+00
EZ,3,Brno,12,419,NONE,{AF813372-59EB-6F4B-974B-4B16FE2B3BBE},NONE,1287173306,KrÃ¡lovopolskÃ¡,3,,2,80,PurkyÅˆova,1847257,2023/11/30 16:37:14.009+00
EZ,4,Brno,4,218,NONE,{604CDF2C-8212-6178-CE40-8F42170F0534},NONE,1287248858,VÃ­deÅˆskÃ¡,1,,2,168,,1847258,2023/11/30 16:37:17.467+00
EZ,3,Brno,7,273,NONE,{A9B80F96-FF2A-6FE4-4B83-10AA791B7067},NONE,1287263924,,2,,1,72,Konradova,1847259,2023/11/30 16:37:19.726+00
EZ,3,Brno,5,252,NONE,{587B8748-A43D-8747-A58C-107A18A34A2C},NONE,1287183290,DrobnÃ©ho,1,,1,127,,1847260,2023/11/30 16:37:14.957+00
EZ,4,Brno,1,302,NONE,{36855AFA-AD90-3166-50CF-BC3554DAA328},NONE,1287352458,RosickÃ©ho nÃ¡mÄ›stÃ­,0,,1,1967,Sochorova,1847261,2023/11/30 16:37:52.831+00
EZ,4,Brno,8,282,NONE,{C731DAE0-80BB-6BA9-6840-37633E12EA4E},NONE,1287407874,Brno,2,,4,114,Â» Praha / Svitavy,1847262,2023/11/30 16:37:53.636+00
EZ,4,Brno,2,162,NONE,{EBD16162-1B7E-73E3-A124-7942474E6EAC},NONE,1287407822,,1,,1,218,Plevova,1847263,2023/11/30 16:37:51.558+00
EZ,4,Brno,2,194,NONE,{B622AFA8-4816-1D96-1341-C8F49D51B4CE},NONE,1287206288,,0,,2,391,VÃ­deÅˆskÃ¡,1847264,2023/11/30 16:37:21.307+00
EZ,3,Brno,16,532,NONE,{E55B2CDE-C4C9-E8B3-0C2F-AC160054939C},NONE,1288106414,,4,,6,78,OlomouckÃ¡,1847265,2023/11/30 16:41:03.192+00
EZ,2,Brno,23,1157,NONE,{1A54C727-9314-59D3-C816-21E513EA14F9},NONE,1288200638,HrnÄ�Ã­Å™skÃ¡,6,,2,79,Kounicova,1847266,2023/11/30 16:41:00.688+00
EZ,3,Troubsko,11,384,NONE,{D2C7C34B-D555-4285-AF0D-BF463416670D},NONE,1288142144,,3,,2,97,PolnÃ­,1847267,2023/11/30 16:41:01.427+00
EZ,3,Brno,10,350,NONE,{27ADEF8F-9886-BC8E-007A-4EBD0A995AD0},NONE,1288162268,SportovnÃ­,3,,2,83,Reissigova,1847268,2023/11/30 16:41:13.107+00
EZ,3,PopÅ¯vky,10,335,NONE,{8389F931-8C84-C155-A410-CB886BABBC78},NONE,1288078502,Vintrovna,3,,2,93,Chaloupky,1847269,2023/11/30 16:41:00.532+00
EZ,2,Brno,24,991,NONE,{754ADABC-B172-9BA6-FAEE-EA14E48CA4D7},NONE,1288091536,,7,,2,76,SportovnÃ­,1847270,2023/11/30 16:41:01.953+00
EZ,3,Brno,14,500,NONE,{19C75B9E-2A5F-31B2-DDBE-33B31D47FD01},NONE,1288171710,Svatoplukova,4,,7,94,Rokytova,1847271,2023/11/30 16:40:55.552+00
EZ,2,Brno,20,740,NONE,{AAB974F5-C655-6B5A-F340-A98BDDEF1831},NONE,1288107124,StrÃ¡Å¾nÃ­,6,,2,77,VÃ­deÅˆskÃ¡,1847272,2023/11/30 16:40:55.483+00
EZ,2,Brno,10,442,NONE,{284AAFB1-6016-38AC-0E10-22D2D7A687EC},NONE,1288137042,Grohova,3,,1,88,ÄŒÃ¡pkova,1847273,2023/11/30 16:40:57.587+00
EZ,2,OstrovaÄ�ice,31,2644,NONE,{29BFCFD5-BC8D-FCAD-C738-DA39527A8E67},NONE,1288078462,OstrovaÄ�ice,9,,2,111,3842,1847274,2023/11/30 16:40:59.468+00
EZ,2,Brno,18,911,NONE,{EBE36120-58EF-6058-58EA-DEA3B41DD325},NONE,1288200648,OkruÅ¾nÃ­,5,,2,80,Merhautova,1847275,2023/11/30 16:41:00.713+00
EZ,1,Brno,7,316,NONE,{33416E1B-2B7D-208F-E7DE-5F50D8BF97D4},NONE,1288175534,SvatopetrskÃ¡,2,,1,64,Schwaigrova,1847276,2023/11/30 16:41:22.273+00
EZ,3,Brno,5,177,NONE,{A1BEB2EB-22B1-63AF-6BC1-01205A26CB8F},NONE,1288211438,Vodova,1,,1,99,TyrÅ¡ova,1847277,2023/11/30 16:41:26.364+00
EZ,4,Brno,2,254,NONE,{7BA6834B-C8C0-73A7-7867-7DC518F21AB2},NONE,1288341850,Helceletova,1,,1,403,Heinrichova,1847278,2023/11/30 16:41:35.528+00
EZ,3,Brno,8,433,NONE,{46811AC7-62CC-283C-0EDD-25A7F0321D2C},NONE,1288307994,Nezamyslova,2,,1,109,Å kroupova,1847279,2023/11/30 16:41:31.621+00
EZ,3,Brno,6,219,NONE,{1CFA15CF-422B-FBFA-F38A-FD8F30E2BCCB},NONE,1289092336,,2,,2,105,MoravanskÃ¡,1847280,2023/11/30 16:44:44.434+00
EZ,3,Brno,15,593,NONE,{466BC242-186E-F878-CF74-95F5220478F0},NONE,1289046568,VÃ­deÅˆskÃ¡,4,,7,77,JihlavskÃ¡,1847281,2023/11/30 16:44:42.608+00
EZ,2,Brno,9,404,NONE,{0B9320EB-7D8B-700F-5828-533B752B4869},NONE,1289100104,KrÃ¡lovopolskÃ¡,2,,1,79,PoznaÅˆskÃ¡,1847282,2023/11/30 16:44:39.966+00
EZ,3,Brno,9,376,NONE,{66BF23C8-907E-7B8A-4162-F2FE99AFBA3B},NONE,1289069516,VeveÅ™Ã­,2,,1,103,SokolskÃ¡,1847283,2023/11/30 16:44:46.223+00
EZ,3,Brno,12,727,NONE,{84B524C1-22DE-67CE-B878-C462A361D77F},NONE,1289035254,Stejskalova,3,,2,134,TÃ¡borskÃ¡,1847284,2023/11/30 16:44:33.951+00
EZ,3,Brno,10,396,NONE,{08CC76AF-935F-7363-DECE-F144FBE20689},NONE,1289195004,Brno,3,,4,109,Â» Olomouc / Uh. HradiÅ¡tÄ› / Bratislava (SK),1847285,2023/11/30 16:45:02.237+00
EZ,2,OstrovaÄ�ice,36,1433,NONE,{090973C2-81A8-6032-AF03-A6B1EC027C4B},NONE,1289035260,OstrovaÄ�ice,10,,2,77,6021,1847286,2023/11/30 16:44:34.004+00
EZ,4,Hvozdec,4,192,NONE,{58AA9D04-CB37-DD90-FB8B-D09ADD83DFFB},NONE,1289171592,,1,,1,291,,1847287,2023/11/30 16:45:09.393+00
EZ,3,Brno,15,532,NONE,{ACCABE7C-32B6-413B-18DB-570F6EFDED90},NONE,1289081200,,4,,6,82,OlomouckÃ¡,1847288,2023/11/30 16:44:39.581+00
EZ,3,OstrovaÄ�ice,20,677,NONE,{26592BA5-9307-15C5-5DB4-3E65CDCAC5A1},,1290230664,OstrovaÄ�ice,5,,2,83,3842,1847289,2024/07/30 14:57:53.433+00
EZ,4,Brno,7,272,NONE,{B5E4D237-A0AD-E3EB-3F5A-7372CF50782D},NONE,1289986604,GajdoÅ¡ova,2,,2,106,BubenÃ­Ä�kova,1847290,2023/11/30 16:48:20.949+00
EZ,4,Brno,6,216,NONE,{FC09D740-1B63-D948-F305-0BB3B55DEE31},NONE,1290154554,Merhautova,2,,4,114,Â» SobÄ›Å¡ice / LesnÃ¡,1847291,2023/11/30 16:48:56.778+00
EZ,2,Brno,20,936,NONE,{FCD44C95-40A1-FA54-4221-25211DB44C48},NONE,1290047130,,5,,2,68,VeveÅ™Ã­,1847292,2023/11/30 16:48:19.545+00
EZ,4,Brno,8,282,NONE,{3504B43F-AE1B-E9B9-0977-F80AD5E551B6},NONE,1290178386,Brno,2,,4,119,Â» Praha / Svitavy,1847293,2023/11/30 16:48:58.922+00
EZ,3,Brno,8,418,NONE,{E4E1C694-A777-36CC-7275-DD4CDE13B488},NONE,1290119306,,2,,1,121,Pod Horkou,1847294,2023/11/30 16:48:46.301+00
EZ,2,Brno,10,621,NONE,{38180581-984A-905B-591F-03C08C1A9BFA},NONE,1290026362,Petra KÅ™ivky,3,,1,80,OblÃ¡,1847295,2023/11/30 16:48:24.173+00
EZ,3,Brno,5,176,NONE,{CA74175E-3ABA-6C22-E5A7-1163D70927DB},,1288092322,ZvonaÅ™ka,1,,2,85,Dornych,1847296,2024/11/20 05:39:55.825+00
EZ,2,Brno,23,1232,NONE,{9A574F5E-C118-008F-DF3C-C097B2D95FB4},NONE,1291135152,Å umavskÃ¡,6,,2,76,VeveÅ™Ã­,1847297,2023/11/30 16:52:29.035+00
EZ,4,Brno,11,622,NONE,{4D37E472-06EE-0D92-6F8A-7F32D1B88C6E},NONE,1291066468,Brno,3,,4,170,Exit 194 A Wien (A) / Znojmo,1847298,2023/11/30 16:52:27.748+00
EZ,4,Brno,3,318,NONE,{73758688-CA8E-0035-165A-B4FC1D49CBA9},NONE,1291164766,GorkÃ©ho,1,,1,259,ÄŒÃ¡pkova,1847299,2023/11/30 16:52:26.167+00
EZ,3,Brno,10,431,NONE,{93508DCF-FB18-F9FF-9BEA-BF9B42849987},NONE,1291112452,Å ilingrovo nÃ¡mÄ›stÃ­,3,,2,112,Husova,1847300,2023/11/30 16:52:35.762+00
EZ,4,Brno,9,352,NONE,{BD107117-8017-A053-5B8E-02FF2B9421FD},NONE,1291186712,JihlavskÃ¡,2,,7,105,VÃ­deÅˆskÃ¡,1847301,2023/11/30 16:52:31.413+00
EZ,4,Brno,6,210,NONE,{8F665C83-F920-D1EF-F6D7-4FA0A10B901C},NONE,1292234706,,2,,1,98,TrnitÃ¡,1847302,2023/11/30 16:56:21.148+00
EZ,3,OstrovaÄ�ice,27,1301,NONE,{E564BACF-553D-7835-90C2-5C1A3601F42A},NONE,1292213856,OstrovaÄ�ice,7,,2,117,6021,1847303,2023/11/30 16:56:22.810+00
EZ,3,Brno,10,350,NONE,{72914967-7234-E094-7559-ADA6D3D50A10},NONE,1292269242,SportovnÃ­,3,,2,89,Reissigova,1847304,2023/11/30 16:56:36.595+00
EZ,4,Brno,3,125,NONE,{88292DFB-32DB-7F61-9D2A-17ACE3FD5D6E},NONE,1292389646,,1,,1,122,VlhkÃ¡,1847305,2023/11/30 16:56:50.482+00
EZ,4,Brno,12,451,NONE,{0DFC98E4-8BBC-6283-81F2-697F38F0188F},NONE,1292133356,Brno,3,,4,104,Â» Praha / Svitavy,1847306,2023/11/30 16:56:17.838+00
EZ,2,Brno,18,1111,NONE,{BE6B3E79-940A-5232-256E-79CC85CD1CCE},NONE,1292181824,MoravskÃ© nÃ¡mÄ›stÃ­,5,,2,121,Kounicova,1847307,2023/11/30 16:56:16.581+00
EZ,3,Brno,17,1002,NONE,{B99E91A2-DE7B-BA02-C202-F559992BBD36},NONE,1292164358,OpuÅ¡tÄ›nÃ¡,5,,6,93,PoÅ™Ã­Ä�Ã­,1847308,2023/11/30 16:56:19.668+00
EZ,3,Brno,16,532,NONE,{C59493AB-E40D-9E20-7ACA-E4F08E25FF68},NONE,1292232764,,4,,6,78,OlomouckÃ¡,1847309,2023/11/30 16:56:25.530+00
EZ,2,Brno,20,1114,NONE,{D6674D5C-37AA-20DA-8323-1E995E5C86C1},NONE,1292114366,Å½erotÃ­novo nÃ¡mÄ›stÃ­,6,,2,91,VeveÅ™Ã­,1847310,2023/11/30 16:56:16.313+00
EZ,2,Brno,13,459,NONE,{BC6A4545-0E73-5C64-1EDF-16072EAB8DBB},NONE,1292185072,LuÅ¾Ã¡neckÃ¡,4,,1,65,tÅ™Ã­da Kpt. JaroÅ¡e,1847311,2023/11/30 16:56:25.241+00
EZ,3,Brno,5,339,NONE,{0578875B-9D3B-94D8-FF15-C052E8EB9193},NONE,1292280196,OkruÅ¾nÃ­,1,,1,164,BroÅ¾Ã­kova,1847312,2023/11/30 16:56:37.268+00
EZ,3,Troubsko,18,605,NONE,{016311CB-5CC0-067E-432C-7EEDAD9E942C},NONE,1291050516,,5,,7,79,JihlavskÃ¡,1847313,2023/11/30 16:52:26.265+00
EZ,3,Brno,3,129,NONE,{4818BB05-73CB-D44D-65B1-45D3FB151833},NONE,1291222620,,1,,1,118,MoravskÃ© nÃ¡mÄ›stÃ­,1847314,2023/11/30 16:52:36.008+00
EZ,4,Brno,2,153,NONE,{481DE51B-14BC-DAB2-A7F4-70FD12A43B83},NONE,1292213854,VÃ­deÅˆskÃ¡,1,,2,217,,1847315,2023/11/30 16:56:22.806+00
EZ,2,Brno,10,404,NONE,{4B64ADF1-8DC3-1413-3474-588485235DE5},NONE,1293260808,KrÃ¡lovopolskÃ¡,3,,1,60,PoznaÅˆskÃ¡,1847316,2023/11/30 17:00:26.225+00
EZ,2,Brno,21,861,NONE,{4E6C25E5-E031-9369-7F89-760988C90596},NONE,1293160284,Kosmova,6,,2,60,PalackÃ©ho tÅ™Ã­da,1847317,2023/11/30 17:00:16.807+00
EZ,3,Brno,4,195,NONE,{C84EE455-2C50-7613-3C0E-4DEDFDC84413},NONE,1293167352,Scheinerova,1,,1,138,NeÅ¡verova,1847318,2023/11/30 17:00:21.189+00
EZ,3,Brno,8,319,NONE,{0A5089D5-82F7-7B81-ECFD-1020557A8E12},NONE,1293338778,,2,,2,103,ÃšzkÃ¡,1847319,2023/11/30 17:00:41.313+00
EZ,4,Brno,3,413,NONE,{D47182BA-EA64-2A3A-58AC-E1AA8656CA19},NONE,1293332960,,1,,2,466,VÃ­deÅˆskÃ¡,1847320,2023/11/30 17:00:44.548+00
EZ,2,PopÅ¯vky,24,1076,NONE,{0E1DFDA5-DAB1-C4DB-A5B6-C76F7A36F720},NONE,1292178896,602,7,,7,91,Vintrovna,1847321,2023/11/30 16:56:17.038+00
EZ,2,Brno,24,1049,NONE,{24BD3761-FE6D-0B60-3C32-081319FF1974},NONE,1293199082,JugoslÃ¡vskÃ¡,7,,2,76,Merhautova,1847322,2023/11/30 17:00:17.171+00
EZ,1,Brno,4,234,NONE,{14C92FEE-A4CC-4CA2-6500-3938B8CB91DD},NONE,1293306598,KotlÃ¡Å™skÃ¡,1,,1,76,Bayerova,1847323,2023/11/30 17:01:01.078+00
EZ,3,Brno,15,526,NONE,{3C041CDD-8498-8C20-87B0-6BF31A8B4303},NONE,1293159400,Grohova,4,,2,69,Ãšvoz,1847324,2023/11/30 17:00:22.018+00
EZ,3,Brno,14,592,NONE,{D6E22CDE-CC5C-C001-2404-2C76014C290D},NONE,1292222776,,4,,2,79,LidickÃ¡,1847325,2023/11/30 16:56:22.520+00
EZ,3,Brno,9,314,NONE,{FD937098-423C-6B59-5D98-490D47C7478A},NONE,1293264130,,3,,6,97,Karlova,1847326,2023/11/30 17:00:35.894+00
EZ,2,Brno,25,873,NONE,{85A31100-C4FD-1298-9A71-2C830CDCF31B},NONE,1294278016,,7,,6,72,Å½abovÅ™eskÃ¡,1847327,2023/11/30 17:04:40.914+00
EZ,3,Brno,9,385,NONE,{09139C14-C5B0-7B05-CA5D-17DE80720962},NONE,1294212738,BystÅ™inova,2,,1,123,SrbskÃ¡,1847328,2023/11/30 17:04:17.055+00
EZ,3,Brno,15,602,NONE,{6C7159D2-1E27-FE50-EA87-569312C168E3},NONE,1294192884,,4,,2,69,LidickÃ¡,1847329,2023/11/30 17:04:17.976+00
EZ,2,Brno,12,563,NONE,{7DD77C48-4980-28ED-36B3-A19F1E4EB55C},NONE,1294150310,VeveÅ™Ã­,3,,1,78,Smetanova,1847330,2023/11/30 17:04:19.115+00
EZ,3,Brno,9,339,NONE,{C1603043-10A1-F1C6-538A-901FDA64120A},NONE,1295096704,PoÅ™Ã­Ä�Ã­,2,,2,96,KÅ™Ã­Å¾ovÃ¡,1847331,2023/11/30 17:08:00.170+00
EZ,4,OstrovaÄ�ice,11,456,NONE,{55C36004-20CA-1EC7-012B-3CE9754EA479},NONE,1295013282,OstrovaÄ�ice,3,,7,131,602,1847332,2023/11/30 17:08:01.167+00
EZ,2,Brno,12,505,NONE,{5273F706-211F-FD66-591D-4D37643F5CDB},NONE,1295037332,HÃ¡lkova,3,,1,86,NovÃ¡Ä�kova,1847333,2023/11/30 17:08:02.878+00
EZ,4,Brno,4,173,NONE,{2A9F7FBB-8166-BE7C-0710-CBAF9F0B63AD},NONE,1295191696,EliÅ¡ky KrÃ¡snohorskÃ©,1,,1,129,Ferrerova,1847334,2023/11/30 17:08:22.043+00
EZ,2,Brno,10,371,NONE,{63E40C92-B2DE-7C98-1866-C0CFDA126675},NONE,1295251658,VeveÅ™Ã­,3,,1,77,Grohova,1847335,2023/11/30 17:08:35.063+00
EZ,3,Brno,4,213,NONE,{7AE4A4B3-4E88-7F4A-DCD3-20A231D30090},NONE,1295189984,,1,,1,132,JÃ­rovcova,1847336,2023/11/30 17:08:25.544+00
EZ,4,Brno,7,248,NONE,{F67BAF61-561E-2561-AC4A-83ABDB4AA5D9},NONE,1295075936,,2,,2,77,Cejl,1847337,2023/11/30 17:08:00.463+00
EZ,2,Brno,25,957,NONE,{4C11D49D-4676-F018-CBD9-1236E14E5830},NONE,1296086752,,7,,2,69,SportovnÃ­,1847338,2023/11/30 17:12:17.304+00
EZ,3,PopÅ¯vky,19,1076,NONE,{A0CA0433-6293-A62B-8014-298CDD33E306},NONE,1295964300,602,5,,7,133,Vintrovna,1847339,2023/11/30 17:11:57.072+00
EZ,3,Brno,5,180,NONE,{D9F13450-2E54-AAA8-042F-BA0CAB1E5575},NONE,1295942184,KrkoÅ¡kova,1,,1,67,Bendlova,1847340,2023/11/30 17:11:54.853+00
EZ,2,Brno,18,678,NONE,{8D067004-EC63-0896-EDFD-734ACE42FB87},NONE,1296049680,OlomouckÃ¡,5,,2,82,KÅ™enovÃ¡,1847341,2023/11/30 17:12:05.241+00
EZ,3,Brno,15,602,NONE,{443A0A57-9920-C5E8-89CD-1CF3661B46AA},NONE,1293388826,,4,,2,70,LidickÃ¡,1847342,2023/11/30 17:00:54.084+00
EZ,3,Brno,14,498,NONE,{B21D2057-DDB1-3E03-BFFD-B8FCF1DB15D8},NONE,1295964372,Brno,4,,4,93,Exit 194 A Wien (A) / Znojmo,1847343,2023/11/30 17:12:03.016+00
EZ,3,Brno,11,389,NONE,{E8FEA871-37CE-207E-3C42-151F5240DBF8},NONE,1296040886,OpuÅ¡tÄ›nÃ¡,3,,6,79,PoÅ™Ã­Ä�Ã­,1847344,2023/11/30 17:12:07.499+00
EZ,3,Brno,11,396,NONE,{C022188F-D0DE-16A3-5390-B239B7B4280A},NONE,1296901490,Brno,3,,4,104,Â» Olomouc / Uh. HradiÅ¡tÄ› / Bratislava (SK),1847345,2023/11/30 17:16:14.721+00
EZ,3,Brno,8,316,NONE,{64CF62E8-FB42-CE55-8EE7-1E0B977F4CA9},NONE,1296832338,Brno,2,,4,107,Â» Praha / Svitavy,1847346,2023/11/30 17:15:55.486+00
EZ,3,Brno,8,291,NONE,{06A6CF0A-4F2C-8CB4-F6E7-2CC90DB99614},NONE,1296960964,VÃ­deÅˆskÃ¡,2,,2,105,OÅ™echovskÃ¡,1847347,2023/11/30 17:16:12.863+00
EZ,3,Brno,8,254,NONE,{3A378F25-D1EE-1EDC-CE41-8ACF2915ECBB},NONE,1296934628,MinskÃ¡,2,,2,81,TÃ¡bor,1847348,2023/11/30 17:15:57.432+00
EZ,3,Brno,11,575,NONE,{4134C17D-A3B1-7459-A0A7-DD151CF08028},NONE,1296904916,,3,,2,79,MoravskÃ© nÃ¡mÄ›stÃ­,1847349,2023/11/30 17:15:56.137+00
EZ,3,Brno,7,249,NONE,{FDC1FF82-D518-6830-FE83-A4E33E5F1CCF},NONE,1296864190,KlidnÃ¡,2,,1,84,SlezÃ¡kova,1847350,2023/11/30 17:15:57.727+00
EZ,1,Brno,48,1956,NONE,{E4BB36D3-2CA9-24F5-8AFE-0BB7071EBBFE},NONE,1297702540,Brno,13,,3,57,D1,1847351,2023/11/30 17:19:49.223+00
EZ,3,Brno,7,259,NONE,{532F1199-2730-09AB-0015-2C229A8091C8},NONE,1297857712,VeveÅ™Ã­,2,,1,110,HrnÄ�Ã­Å™skÃ¡,1847352,2023/11/30 17:20:00.193+00
EZ,3,Brno,10,459,NONE,{5EE203E0-1377-5A65-DA92-63E1C69BF29D},NONE,1297818676,LuÅ¾Ã¡neckÃ¡,3,,1,96,tÅ™Ã­da Kpt. JaroÅ¡e,1847353,2023/11/30 17:19:49.733+00
